Id,y
10143,-331.943381974219
10144,656.053310881319
10145,-476.6896504735191
10146,361.2265629254757
10147,-150.20401307600048
10148,299.9707937153745
10149,-191.75276329820417
10150,151.95414369574934
10151,-64.66371790569579
10152,351.2439653538002
10153,-370.66677825697025
10154,349.2634007964196
10155,273.5431439736345
10156,783.274083105074
10157,-124.23860884787098
10158,-155.21889383996242
10159,-507.0010054247973
10160,201.6912038391984
10161,-415.1949793467805
10162,-348.1934066262932
10163,-201.9701144418783
10164,-658.977551540356
10165,179.36522707505412
10166,124.08007920647017
10167,-209.17937439374433
10168,213.74450565402157
10169,-82.11552747961946
10170,-97.10854104958227
10171,124.2897311120427
10172,50.297927774805046
10173,538.80374155073
10174,630.0548733549185
10175,217.3076165595698
10176,-491.7643417339497
10177,-131.1582446815111
10178,362.4148744477429
10179,-14.319614061632674
10180,-30.258254462384944
10181,-107.34779881208078
10182,-334.09932159508315
10183,299.5348064749506
10184,-103.4755835487644
10185,179.85485498152207
10186,122.20029304537589
10187,86.57309950476807
10188,386.50547723117535
10189,-613.4078319161766
10190,-269.8476416604954
10191,260.7590414760216
10192,-44.59331639568853
10193,-159.14918938285405
10194,-145.23822356753686
10195,447.2737285081449
10196,476.42214935781465
10197,121.78680953595088
10198,-1.487802997944101
10199,410.75622563981676
10200,90.86671942076762
10201,150.07002769170384
10202,24.062470047391585
10203,273.92038403142055
10204,-154.5492745913523
10205,42.5853162910079
10206,617.3909376906757
10207,38.91559803455067
10208,-91.47213164587782
10209,225.354375875509
10210,151.03999601753958
10211,-86.93376208919102
10212,-101.74650787931589
10213,161.95452013897503
10214,357.87845568327646
10215,32.143504962605476
10216,-379.1813608939888
10217,-165.9585152847327
10218,257.4611376591783
10219,-124.86026848097714
10220,47.06829258560178
10221,-67.0467097716666
10222,287.17678979401467
10223,836.3385446328946
10224,-78.73270792828757
10225,-293.0174809709883
10226,284.9518680080584
10227,377.992432483946
10228,-474.0053271794322
10229,-538.8586587396784
10230,-372.91490200572287
10231,-83.37227252670908
10232,157.48104865990678
10233,167.5196381694787
10234,-105.68529503707038
10235,561.2154543525413
10236,-149.33891333732475
10237,196.9687035907837
10238,-33.810635095011776
10239,5.191338126036072
10240,-121.70369525855116
10241,53.48922813817211
10242,531.3675576933128
10243,-157.59110864063075
10244,-183.76992949995974
10245,643.8716414339228
10246,17.780166933328076
10247,-92.06864764979574
10248,485.5179836937494
10249,-221.25846196651756
10250,490.6353891284199
10251,-43.66146401231276
10252,139.94428639334004
10253,207.54569507558185
10254,17.115406328708474
10255,-396.52602498369936
10256,-168.3336633136231
10257,-75.60338681719617
10258,-292.10272009300957
10259,-59.37642013622539
10260,247.4143693458061
10261,206.88622574932398
10262,17.483814662891632
10263,-181.80294313216106
10264,300.1831642502383
10265,-567.7002825502716
10266,311.56541836450526
10267,-9.937764034292627
10268,161.4238829934787
10269,272.38859095238456
10270,55.14214190463354
10271,-15.267422847935663
10272,286.4409147286498
10273,387.9376921123294
10274,-148.62169320488857
10275,171.93009314365415
10276,-411.6139944937296
10277,213.82784988093368
10278,133.89560346140118
10279,-99.01256607760267
10280,-162.44291834630448
10281,-39.097995249334154
10282,-295.1884789183706
10283,141.3066231589683
10284,163.05823807979777
10285,-55.473418482946585
10286,-145.73530340334645
10287,16.3186893135303
10288,-364.3300905734153
10289,558.730240437537
10290,40.05370083838281
10291,67.61706593842608
10292,559.8694340103239
10293,469.81935829971883
10294,-149.49281238968666
10295,-328.87628626922015
10296,425.79460018796
10297,85.49768813478804
10298,-166.9432962804541
10299,-662.359613249728
10300,50.299275065815436
10301,-11.348083094371503
10302,-451.8610917322256
10303,78.6782187932642
10304,-386.83865215019273
10305,-273.2507347329465
10306,352.06930374924764
10307,-263.8679185139581
10308,-214.7567030160563
10309,-84.9020339057167
10310,745.9783893886583
10311,-419.01083669889067
10312,739.2768393499935
10313,-469.0968653140927
10314,481.86878949000425
10315,363.24159233489377
10316,-270.25300932962114
10317,-399.62188202338166
10318,234.47728590578214
10319,-38.741345354309374
10320,238.38304099611418
10321,28.69924589751226
10322,238.21564642209864
10323,-129.99498176060257
10324,-681.3471087874474
10325,61.583315595658945
10326,-444.9673371890082
10327,-14.730557759653891
10328,680.5120031391408
10329,288.722766567357
10330,840.0748823124172
10331,416.68971045091575
10332,167.3445110142181
10333,-86.80674365975656
10334,332.78341366340413
10335,-201.3466435812144
10336,-43.640147496233176
10337,-107.89926636943039
10338,-284.0452336779985
10339,232.63328528929122
10340,237.86528588564784
10341,74.43141739474866
10342,255.5224466072355
10343,-168.65398326351948
10344,68.54580814095716
10345,-365.46500139840856
10346,189.73038526819235
10347,-369.8451647440877
10348,-250.93796023261544
10349,76.29691438988709
10350,-344.9715540180277
10351,-187.43614178070723
10352,482.2380842370545
10353,125.80207409098483
10354,450.7261799474601
10355,216.21536486066358
10356,34.34267350901728
10357,57.51395552696009
10358,-211.4249728471745
10359,49.7760193988452
10360,76.12591803429898
10361,-29.185182907695676
10362,33.076621483028404
10363,364.587464665753
10364,234.5387740829404
10365,-21.78296967569851
10366,-476.94690329356007
10367,43.56717767322175
10368,-310.9595280787088
10369,-46.942600974443195
10370,181.205853459477
10371,-214.984752749651
10372,-80.2252254234549
10373,841.2761586394463
10374,102.36733419147559
10375,37.30418101175688
10376,77.38873828046059
10377,435.8252390982202
10378,111.408705943043
10379,-128.87163715688837
10380,573.1229530189146
10381,48.59017706899296
10382,-68.5900450723311
10383,56.67628747050125
10384,-360.38074479148054
10385,131.91868460277507
10386,-264.5491439378189
10387,-378.8287657495558
10388,-190.11882021125572
10389,863.0088526074361
10390,159.5404740915081
10391,514.0533446392263
10392,61.41081416865739
10393,720.934712890007
10394,-451.0349336618044
10395,105.91848026254507
10396,-27.50566812113962
10397,-23.434326035421307
10398,331.2267836818645
10399,-156.0261654184856
10400,0.948767889016267
10401,17.22269456567485
10402,143.26070326092358
10403,53.229348073794114
10404,40.986890537284964
10405,-129.3887880487926
10406,430.9680854948142
10407,-427.98797729513365
10408,49.11863505893258
10409,-221.66035863365644
10410,-313.7863620435127
10411,115.24486206320672
10412,96.12423157887201
10413,-399.95027950622074
10414,-8.443590656620543
10415,733.2739229101354
10416,-332.47817869576625
10417,83.71090916948712
10418,339.8126325838098
10419,-35.1079389483281
10420,38.17197349636994
10421,-606.251663045965
10422,194.31876585757556
10423,155.04386077448206
10424,-111.25955940667339
10425,-63.35382427878888
10426,403.97720957280853
10427,690.962077511045
10428,75.78917498968775
10429,-340.3651824838747
10430,-195.76504648708303
10431,40.40466990839056
10432,-137.6589545378746
10433,-95.68692888730253
10434,290.85914917606357
10435,568.51726571942
10436,351.2216500746922
10437,194.7572499262761
10438,-312.14610896100464
10439,-518.3640771958709
10440,-80.7474634913595
10441,-109.90694508451037
10442,491.47580281465184
10443,371.5101520187261
10444,343.84098591116367
10445,114.60487015310025
10446,-315.1906953350093
10447,83.11121354987665
10448,-82.60197839247405
10449,-182.27076657512018
10450,-294.94494328566986
10451,-294.2443158205321
10452,611.5850398929985
10453,-34.771164231943686
10454,-115.04988751571042
10455,263.2774184322709
10456,346.09218395777384
10457,194.65933494873283
10458,257.40439878861343
10459,-303.22882131919476
10460,-173.19735360187957
10461,-88.54456080337573
10462,137.60372920120227
10463,337.07794140334533
10464,155.74072761891964
10465,-250.32031603677098
10466,148.06467773848084
10467,333.72083987144674
10468,-260.3796441291878
10469,340.3502708510768
10470,224.6964630500443
10471,-607.3231219577743
10472,-54.87808452855637
10473,-685.1550876777189
10474,268.2870848989504
10475,108.7872952715571
10476,-233.20710853084296
10477,115.89413535735392
10478,75.28944536217438
10479,312.6146790976745
10480,78.41301592217107
10481,-509.6578036457677
10482,142.1540363196562
10483,-567.63287012609
10484,99.21126069051297
10485,181.79714249981419
10486,-27.43051214493019
10487,-646.8774627718421
10488,-261.65252766209755
10489,-398.90628859231333
10490,-259.41762466280795
10491,-252.1080050923955
10492,-25.663792673144926
10493,-479.39057498883545
10494,109.92225425829555
10495,161.97135613965418
10496,-436.8634198950816
10497,-66.00212213922853
10498,-73.61311256762201
10499,51.03004911944413
10500,7.598238537186312
10501,-38.41275191838936
10502,493.6397163824904
10503,-303.46904115713545
10504,285.3894706170224
10505,236.95965569528943
10506,-112.89128075961958
10507,-104.94650967613921
10508,70.0873493776906
10509,-334.42123484646106
10510,-526.1766642842551
10511,26.71055351214824
10512,16.605286510035853
10513,-282.64054533658134
10514,-156.74893496290673
10515,-368.72713917203555
10516,87.30201377923295
10517,9.662589176930368
10518,159.36861071245346
10519,737.8796856327538
10520,-63.53695011001406
10521,253.43887015365172
10522,-195.478141966625
10523,-233.6208923143028
10524,672.1001095114643
10525,161.07303404142652
10526,-86.93213926746425
10527,767.5209973637766
10528,300.1473392099956
10529,-264.6594306438513
10530,506.84105750862375
10531,413.75060305592774
10532,-227.97572217449152
10533,270.7358575237597
10534,166.2871783393339
10535,467.86635244113756
10536,691.0812127390167
10537,-235.19221709032385
10538,-204.51578700430662
10539,235.59797440270265
10540,481.52287626062736
10541,-404.2943712275828
10542,499.65259922118275
10543,-280.4279875960739
10544,349.6632944633963
10545,56.26809836713926
10546,377.82883417212184
10547,58.253332834095524
10548,424.31687347345076
10549,85.81674685153382
10550,-252.9772963568611
10551,172.8933458649605
10552,-190.113601253098
10553,307.0027779009361
10554,-179.1063258469603
10555,-155.79354195436244
10556,-208.81479870731488
10557,-257.4512286063224
10558,-187.9149034227335
10559,178.93465259556214
10560,769.3269721262752
10561,131.4776020268782
10562,-86.34662413118312
10563,-440.83444999574726
10564,522.2299671554184
10565,74.28059734823833
10566,-273.3470917530184
10567,23.856786263875133
10568,-140.88450957204742
10569,337.45903575454196
10570,63.4059931675866
10571,-78.16134239896495
10572,-209.4465683542934
10573,-354.32476673356734
10574,261.6021710602632
10575,252.80808138301512
10576,415.39480708818036
10577,-341.396457570185
10578,-101.56071401833651
10579,-82.97742711339484
10580,-146.23738954925398
10581,-400.97501734291114
10582,114.73879081073262
10583,-318.4253054743923
10584,-27.119999543237412
10585,253.42114916132329
10586,-15.15951712603367
10587,490.30166253259256
10588,67.13776726663811
10589,-583.711070134782
10590,566.8794839184436
10591,-659.8420788444715
10592,-280.36228018458155
10593,-618.5583169799343
10594,-403.11408731572254
10595,52.58679783206043
10596,154.1516003171898
10597,-187.23314248527214
10598,45.05649639192772
10599,389.93851374057647
10600,497.54933718250936
10601,-172.5701683031603
10602,-199.51132752192763
10603,146.31891055395582
10604,-746.0250350988906
10605,-230.99937938473653
10606,-157.74673694029343
10607,170.54296895970975
10608,58.53761850276267
10609,21.80310188797381
10610,-33.8379548261471
10611,527.0424326388363
10612,370.387298949904
10613,-83.69637665273726
10614,-297.89668470777394
10615,379.6295159423457
10616,-194.50677625791212
10617,-59.11733628227671
10618,-59.09261558956436
10619,-265.8206173235738
10620,-488.3378026935777
10621,-28.144915048483135
10622,-110.87627457881781
10623,642.540296422846
10624,-25.104027097468546
10625,368.30580020370303
10626,274.82814755011134
10627,416.56080896186006
10628,110.62679001254781
10629,561.4634230800439
10630,497.2069714103802
10631,-201.61103026057978
10632,-370.09280386932056
10633,731.1059571905816
10634,-380.1705096927899
10635,-200.62781399554316
10636,272.1080348277602
10637,269.86923201829546
10638,-243.5680309874307
10639,-80.6557799864454
10640,-468.0073770792958
10641,384.1334651759351
10642,-158.511958319492
10643,-321.1630333979289
10644,-72.2665595388327
10645,244.93677122297254
10646,-111.79930368357961
10647,-71.28640059142259
10648,-97.1654539239199
10649,388.0628936005979
10650,134.0918238621205
10651,-372.7417932164148
10652,-153.92059096187197
10653,376.0900406362106
10654,-45.0745427133693
10655,29.097479778073797
10656,-164.41469123181682
10657,291.3997014777835
10658,-389.6644902775386
10659,-145.47250833683805
10660,276.530161783371
10661,-134.10228917467953
10662,82.9714281430142
10663,143.7658612318515
10664,230.83117141060984
10665,649.9380484681814
10666,188.11248510554424
10667,170.7753923425585
10668,-533.8583078890391
10669,-516.1828036631879
10670,-356.8405086657571
10671,480.956644154649
10672,-54.528029193321544
10673,-272.66627025804405
10674,-89.16098770407592
10675,-97.3854857793209
10676,-264.2694894832427
10677,-558.9002673804458
10678,-18.24136822794017
10679,238.66075529475904
10680,-107.54502818375704
10681,-439.7368828567427
10682,-366.1210239737401
10683,540.5270316197841
10684,-335.9582654816227
10685,128.99341740182416
10686,-360.47495918293987
10687,-211.03079388433562
10688,115.69307608392057
10689,-723.6783649238922
10690,380.9281657239083
10691,24.29314832306854
10692,-145.41087538469486
10693,-157.30384815306795
10694,134.1253464472035
10695,215.97462789721698
10696,-310.219666670565
10697,18.03964428173191
10698,-287.18696028183086
10699,-244.87316362808463
10700,-126.17450485017031
10701,-276.8614437007285
10702,-63.914594610754634
10703,-268.36661246560925
10704,80.97899655524714
10705,135.51212818784086
10706,265.8506314979552
10707,290.17910716567087
10708,72.86730841112484
10709,-88.66287329345175
10710,-562.5789576900163
10711,-257.99463302390564
10712,-88.3419966298967
10713,-608.9650838692559
10714,16.626935570210833
10715,-118.02247649471718
10716,244.5006923163673
10717,60.97892247303986
10718,640.9212033280387
10719,15.077059698082536
10720,135.01209174785265
10721,39.51398197425581
10722,86.45060696789707
10723,20.335554250382643
10724,217.4864326451844
10725,-8.553240798901015
10726,172.41111849444763
10727,-326.00740373788403
10728,347.61793214776327
10729,128.98725321515468
10730,-379.80043882499695
10731,-134.7038537144405
10732,153.60760006892144
10733,-72.11910819111101
10734,183.29481851526538
10735,-456.56797638882665
10736,152.28866638816797
10737,-20.675220048540382
10738,245.64202069313072
10739,776.4909594679494
10740,-320.14091407052433
10741,-479.3754706004203
10742,-69.7539515639003
10743,-372.02605639944886
10744,397.31187244826435
10745,94.9585974042132
10746,-545.9279223396386
10747,92.7190474298531
10748,456.66777106352157
10749,140.31144672692673
10750,-542.6523941683971
10751,33.24418315058091
10752,237.57369648872833
10753,-260.539939688995
10754,-227.78126146441286
10755,-18.37574215351343
10756,357.24969082993994
10757,234.18928156145387
10758,309.08633913697133
10759,109.41882862362247
10760,297.064795278649
10761,431.31658538540955
10762,-285.920584097287
10763,-461.18046529464186
10764,458.88831066133577
10765,-35.17133938566273
10766,-138.9913436237224
10767,435.92286915136754
10768,-327.6178657963569
10769,-16.15335931348477
10770,32.679850758234295
10771,-143.12546234768726
10772,-82.87685718725848
10773,-26.376494778888198
10774,-295.94596509257303
10775,-300.95377703682993
10776,-157.04662744067576
10777,-444.15865358094777
10778,55.570826160815884
10779,136.08679105652186
10780,-59.913251224042085
10781,774.87406042314
10782,-291.8613847287893
10783,449.6565701357281
10784,-231.2200549077858
10785,88.20522980903723
10786,511.70690872659605
10787,27.702937948416476
10788,69.70874526408397
10789,-684.0899591736627
10790,-181.2055532661367
10791,-592.3371575201586
10792,-326.39431509370195
10793,527.6210250769587
10794,-175.96825909743393
10795,555.3584979414909
10796,-40.097856248343845
10797,-242.94163794822663
10798,466.4916312109398
10799,209.77501996317704
10800,112.47540950349136
10801,655.9611945447849
10802,-253.69761350633277
10803,-143.14180658738456
10804,261.9292063908177
10805,-51.44312212156797
10806,-646.5920825818685
10807,-114.12744701208916
10808,126.12687286077347
10809,204.62382467655834
10810,-300.4199165610251
10811,-415.7321915248842
10812,6.435327964147234
10813,72.81483242900211
10814,160.68814522648418
10815,249.33230622417656
10816,-248.27447694204136
10817,7.82303198171865
10818,-466.3941863539524
10819,290.1906181969076
10820,-309.04443174420607
10821,528.7284792231171
10822,372.5295020722109
10823,-328.10870576019755
10824,-94.65238749867137
10825,55.569690072762455
10826,67.33317014925545
10827,-533.7066010787992
10828,-128.12660687345368
10829,-543.0417638220132
10830,54.66006686917254
10831,182.66356302948594
10832,-41.33464605837357
10833,652.8789643302083
10834,-337.02052398519817
10835,99.99083512548987
10836,811.8453966617761
10837,-346.3000853517519
10838,103.72095002419675
10839,487.7709276338632
10840,120.88278071399778
10841,-324.3845975074121
10842,-136.42115581780754
10843,-41.929846473586025
10844,282.74755199033535
10845,345.6264948375474
10846,124.69165892967351
10847,-206.13768817813568
10848,155.93444400932387
10849,-443.82845567517677
10850,-273.35331513255505
10851,195.97347492038153
10852,-30.69473712640723
10853,86.57029194347602
10854,-312.19914394926286
10855,41.04274900772986
10856,307.7131641950799
10857,532.9461706784582
10858,260.1815021406512
10859,362.016673479526
10860,101.35614038071978
10861,38.450275895132734
10862,20.269636613176115
10863,117.43851316784003
10864,573.760214362171
10865,-507.6003685903459
10866,-211.77503421428
10867,-78.38441518833088
10868,-319.5930342277852
10869,-267.46906519806254
10870,-780.9176178539103
10871,50.25924820216693
10872,-298.54288788317456
10873,23.399542493072033
10874,-76.31330470268965
10875,-257.6197748784688
10876,171.56123973857152
10877,-121.65084706781471
10878,-451.3900431201838
10879,81.1803399079317
10880,-212.56165368868966
10881,-3.5510471149786866
10882,-408.2950827807702
10883,-158.659198368043
10884,238.3967470718461
10885,-133.04979094868034
10886,-266.1040835362694
10887,247.7770882701565
10888,347.9848025693107
10889,-511.334283682761
10890,21.802233312698377
10891,-163.87204769540548
10892,-472.58315231176954
10893,-365.04123017983056
10894,272.4375278903188
10895,92.3748733096796
10896,491.82922522733725
10897,-200.063632161244
10898,144.34148439851543
10899,-554.3914168824865
10900,-449.39068761189344
10901,565.0600784393316
10902,446.35889886820337
10903,309.71392065797244
10904,282.9369668106158
10905,176.21673198754908
10906,-315.1656938595763
10907,612.3766844043037
10908,274.28991078928414
10909,-19.44702544292133
10910,404.67212848171175
10911,47.24040428322477
10912,101.90325883704058
10913,98.16087310996164
10914,-231.38987016640687
10915,136.34155139876316
10916,-150.32027267393156
10917,461.24314189877686
10918,145.68908584253307
10919,-405.83353672671706
10920,-405.5575995200012
10921,213.6892240936153
10922,-204.81375518270917
10923,-118.61675510333842
10924,675.290596732108
10925,145.14407423425098
10926,489.7328820829162
10927,-173.77024486147243
10928,89.66132842281615
10929,239.01059944413188
10930,-68.16935585710274
10931,93.66342082272908
10932,-196.57453291405625
10933,-711.821058321665
10934,-104.1597331034652
10935,55.718253382786955
10936,74.2427154390361
10937,625.8148163833067
10938,235.0118934459499
10939,221.6314062545768
10940,61.936045634496246
10941,239.7991474349871
10942,-21.32576902324338
10943,180.17770268820854
10944,14.905968009291712
10945,-374.90898647059737
10946,-397.54037051522266
10947,114.6757913807831
10948,-269.6240394102397
10949,0.12645842273516905
10950,-34.60395882181578
10951,72.75857146839705
10952,-188.83555461763203
10953,-365.5792349458511
10954,-67.59656643077584
10955,19.524480202623465
10956,212.81056351252246
10957,170.71164434858102
10958,48.75267583301519
10959,-239.45844409532504
10960,409.75291204492066
10961,399.87302167935366
10962,18.700233025579237
10963,165.79899492477742
10964,-124.39010473830237
10965,54.98079499046882
10966,640.4961317712351
10967,7.552713665367605
10968,-265.0687237396681
10969,1.6843210287968304
10970,18.496720620538852
10971,-248.87171662705862
10972,106.87397233738622
10973,251.6571032214059
10974,133.8468507601084
10975,-358.28084687891
10976,426.25802177010837
10977,71.9667665217292
10978,-322.10201514341526
10979,438.8643091368109
10980,-40.13817575444938
10981,283.84145467990345
10982,-487.9075684198783
10983,-86.93668959773413
10984,-470.8973148712411
10985,73.14757735644055
10986,-688.4771806158735
10987,392.5378413611548
10988,-328.6721009767997
10989,149.40604690693402
10990,321.7959940760439
10991,584.4428994723825
10992,206.78395951249175
10993,36.560406774053604
10994,-37.78739017854427
10995,-551.1055986408576
10996,-107.8522384677738
10997,-176.82022121291337
10998,-356.8859394695517
10999,418.4130817053293
11000,-26.11893492347339
11001,-213.9493358602044
11002,246.62498181164455
11003,-32.003305765339185
11004,-126.753693845489
11005,26.904687677463144
11006,198.95156892661367
11007,-18.87059417674275
11008,-119.56232372864828
11009,-389.9510884274154
11010,-149.520236648057
11011,-309.011311929943
11012,-478.83804627472864
11013,-616.7886635609282
11014,-25.902655854406504
11015,-133.1845742425738
11016,-633.0686367092542
11017,-32.24102906036117
11018,28.791340170633248
11019,-290.00950827823965
11020,-168.04220011221102
11021,-173.85890321525233
11022,107.2856952303793
11023,278.3638986842402
11024,164.77140239537135
11025,596.8444330347875
11026,737.7870361475524
11027,-57.04764715035459
11028,-20.389400246115997
11029,193.11785554732444
11030,150.97851248673325
11031,-340.8972874643503
11032,207.54834287204264
11033,-27.679187570770644
11034,-146.9466311667827
11035,-121.87239870320239
11036,144.48895571577538
11037,333.2346216254183
11038,-452.5455038454625
11039,-208.53179921556494
11040,265.8736316266852
11041,-86.22136447862344
11042,-456.09903194363534
11043,-377.75699453941917
11044,277.59287324550803
11045,-98.25111770387863
11046,-258.7229484260847
11047,508.56532784984176
11048,-27.802668625344495
11049,-397.8326284482041
11050,27.298401355725417
11051,55.46373374182839
11052,86.51862437583713
11053,-417.7703697409569
11054,265.0926947691579
11055,126.49922532122366
11056,-731.2864587349512
11057,26.75288880919396
11058,15.193453414601123
11059,603.1667402644995
11060,-68.52975264809987
11061,-630.2029718922332
11062,391.46204506865047
11063,191.26924436101575
11064,-82.82340673069484
11065,874.3434417191751
11066,130.1200645690324
11067,24.824363570851375
11068,10.015070016374693
11069,407.58574408266327
11070,184.95168733031215
11071,699.4319645394191
11072,12.884126070884307
11073,-569.8906619544366
11074,-60.606538888178534
11075,-96.5854542554575
11076,19.664711029478084
11077,30.238702343672614
11078,-107.09009996109349
11079,-23.42303633358432
11080,-16.548348887741085
11081,18.77788626810677
11082,145.95848689664052
11083,-428.1232626541834
11084,-158.19608393993644
11085,-44.36871722327251
11086,-411.31372434472576
11087,218.43644917085732
11088,141.2230589058854
11089,316.65342671383047
11090,93.68653053643064
11091,154.17792450555007
11092,-132.91245122766443
11093,-293.9064823150183
11094,485.31855940545006
11095,-271.2482771230013
11096,373.4079284247809
11097,-359.6970062089323
11098,-460.04449138251175
11099,209.0491117291676
11100,46.76717703213376
11101,-767.9791406754865
11102,-153.9714599142016
11103,-66.65646978224723
11104,-15.954087591398832
11105,16.031761280958634
11106,157.04729723645897
11107,585.7164629693061
11108,-259.6390323004908
11109,264.52062293421966
11110,171.58265295381352
11111,182.06820464545706
11112,-336.9028998621378
11113,-403.26562182524583
11114,114.60252741456338
11115,161.8453570816582
11116,-628.0953074799459
11117,242.0129588457769
11118,362.89649506492106
11119,60.68945284038506
11120,-359.3494577583617
11121,-379.1297239798041
11122,237.8505191715321
11123,-293.4258544162228
11124,-397.4558509513946
11125,159.62419696389836
11126,365.08141087128405
11127,-720.6627617614105
11128,500.21583660036515
11129,-11.253010568611366
11130,-69.37797931993268
11131,250.88100506416043
11132,-169.34654947186442
11133,120.4368895303337
11134,-39.94926837448986
11135,-520.8910869693481
11136,-631.1631712921009
11137,-189.45865796534724
11138,73.5738801657042
11139,39.64305546583582
11140,-459.84335896195165
11141,3.98951129244179
11142,-197.45455589906604
11143,62.40248299099596
11144,-186.44721864265233
11145,-133.6139274501083
11146,305.0122995348915
11147,-46.02823577773849
11148,-42.26517117058637
11149,-174.62753582344686
11150,-221.84526531282845
11151,-177.60201684819617
11152,-1.6277154228867232
11153,92.2067330342237
11154,380.67273421139674
11155,5.169433679365536
11156,-43.28745479902901
11157,138.58197838884792
11158,-644.2879890623718
11159,-264.0793967405256
11160,388.10310563367614
11161,-314.6317812109513
11162,68.63268559183447
11163,313.95788094463126
11164,-174.1478594928612
11165,75.25472489639844
11166,-48.30914071533036
11167,366.3582912198833
11168,-300.9510795062779
11169,52.27649350279924
11170,199.80156206182275
11171,-291.47593947316676
11172,-221.27290201888965
11173,-347.6699725609128
11174,-203.23606446201833
11175,-377.9809562851112
11176,-39.046150945413984
11177,-27.644226457771985
11178,-4.801451693043283
11179,387.7452832546022
11180,173.0819628848594
11181,932.3551068520615
11182,-79.72863961095436
11183,140.8543206803393
11184,39.663111953111894
11185,443.5654018273424
11186,342.3951521344286
11187,-137.89254601584884
11188,596.3761281727235
11189,207.62855981073088
11190,-628.7855520621918
11191,498.55793461838516
11192,-157.9403347576635
11193,351.12299893059884
11194,21.682805009470552
11195,-147.86273556821635
11196,204.59428364425776
11197,29.486407454558154
11198,121.4421142754762
11199,-565.6320462737502
11200,-229.6334032362115
11201,-46.808270693945836
11202,687.0457641491741
11203,-439.3880947948178
11204,-564.3378695016323
11205,-449.46352330274624
11206,-187.03793453808944
11207,63.72656984314084
11208,226.5667053330559
11209,-238.28880411298306
11210,8.0072979665851
11211,-360.70152011558116
11212,-123.96903108368625
11213,-388.9086267117949
11214,21.04736610167297
11215,-301.5230735815457
11216,215.89185203425055
11217,403.54383863726366
11218,435.7317744531331
11219,-107.07821157234348
11220,186.05495137535573
11221,347.5957281833836
